id,name,style,brewery_id,ibu,abv,ounces,stock,price,image
1600,Yunkin' Punkin',Pumpkin Ale,356,19,5.5,12.0,53,11.2,/img/beers/1600.png
1484,Summer Paradise,American Pale Wheat Ale,356,18,5.0,12.0,83,13.44,/img/beers/1484.png
1356,Monk from the 'Yunk,Tripel,356,30,9.0,12.0,59,11.13,/img/beers/1356.png
1355,Schuylkill Punch,Fruit / Vegetable Beer,356,14,6.0,12.0,74,9.24,/img/beers/1355.png
1334,Dreamin' Double IPA,American Double / Imperial IPA,356,85,8.5,12.0,59,8.33,/img/beers/1334.png
1674,Chaotic Double IPA,American Double / Imperial IPA,346,93,9.9,12.0,43,10.23,/img/beers/1674.png
1673,Manzanita IPA,American IPA,346,88,8.0,12.0,4,11.12,/img/beers/1673.png
1672,Riverwalk Blonde Ale,American Blonde Ale,346,25,6.0,12.0,50,12.14,/img/beers/1672.png
1671,Gillespie Brown Ale,American Brown Ale,346,49,9.5,12.0,22,7.91,/img/beers/1671.png
1670,Manzanita Pale Ale,American Pale Ale (APA),346,44,6.6000000000000005,12.0,49,14.15,/img/beers/1670.png
1262,Marble Pilsner,German Pilsener,443,41,4.7,12.0,37,12.75,/img/beers/1262.png
845,Marble India Pale Ale,American IPA,443,38,6.2,12.0,43,10.45,/img/beers/845.png
1783,Toughcats IPA,American IPA,317,35,7.199999999999999,16.0,30,8.56,/img/beers/1783.png
1717,Tug Pale Ale,American Pale Ale (APA),317,32,5.0,16.0,67,13.26,/img/beers/1717.png
1716,Sexy Chaos,Russian Imperial Stout,317,29,9.9,16.0,17,15.13,/img/beers/1716.png
1516,Ace Hole American Pale Ale,American Pale Ale (APA),317,26,6.3,16.0,87,8.59,/img/beers/1516.png
725,Cant Dog Imperial Pale Ale,American Double / Imperial IPA,317,23,9.69999999999999,16.0,23,22.66,/img/beers/725.png
2308,River House,Saison / Farmhouse Ale,161,20,5.0,16.0,63,18.44,/img/beers/2308.png
2268,Pretzel Stout,American Stout,161,47,6.5,16.0,40,19.29,/img/beers/2268.png
2197,Rubberneck Red,American Amber / Red Ale,161,35,5.0,16.0,94,15.27,/img/beers/2197.png
2120,The Imperial Texan,American Double / Imperial IPA,161,39,8.0,16.0,15,10.55,/img/beers/2120.png
1234,The Imperial Texan,American Double / Imperial IPA,161,43,8.0,12.0,45,15.79,/img/beers/1234.png
1233,Day Break 4-Grain Breakfast Beer,Rye Beer,161,47,5.0,16.0,16,19.74,/img/beers/1233.png
1232,River House Saison,Saison / Farmhouse Ale,161,51,5.0,12.0,61,17.16,/img/beers/1232.png
1231,There Will Be Stout,American Stout,161,55,6.5,12.0,68,16.5,/img/beers/1231.png
1831,Our Legacy IPA,American IPA,299,60,6.5,12.0,41,11.98,/img/beers/1831.png
1359,Saranac Shandy,Shandy,299,60,4.2,12.0,71,13.27,/img/beers/1359.png
1135,Our Legacy IPA,American IPA,299,60,6.5,16.0,18,20.57,/img/beers/1135.png
960,Saranac Golden Pilsener (2003),German Pilsener,299,52,5.1,12.0,37,10.96,/img/beers/960.png
959,Saranac Adirondack Light (2002),Light Lager,299,44,4.5,12.0,26,14.82,/img/beers/959.png
958,DAX Light (1998),Light Lager,299,36,4.5,12.0,75,11.57,/img/beers/958.png
957,Saranac Traditional Lager (2000),American Pale Lager,299,28,4.8,12.0,68,11.5,/img/beers/957.png
956,Pomegranate Wheat (2008),Fruit / Vegetable Beer,299,20,4.7,12.0,65,7.18,/img/beers/956.png
773,Blueberry Blonde Ale,American Blonde Ale,299,12,5.0,12.0,78,10.82,/img/beers/773.png
686,Saranac White IPA,American IPA,299,13,6.0,12.0,40,14.06,/img/beers/686.png
453,Saranac Summer Ale (2011),American Pale Wheat Ale,299,15,4.7,12.0,3,15.03,/img/beers/453.png
150,Saranac Pale Ale (12 oz.),English Pale Ale,299,16,5.5,12.0,93,16.85,/img/beers/150.png
133,Saranac Pale Ale (16 oz.),English Pale Ale,299,18,5.5,16.0,100,17.91,/img/beers/133.png
1578,Lahaina Town Brown,American Brown Ale,375,20,5.1,12.0,93,10.19,/img/beers/1578.png
1429,Pau Hana Pilsner,Czech Pilsener,375,20,5.5,12.0,72,14.95,/img/beers/1429.png
1271,Lemongrass Saison,Saison / Farmhouse Ale,375,21,5.0,12.0,62,13.06,/img/beers/1271.png
713,Aloha B’ak’tun,Belgian Strong Dark Ale,375,22,7.000000000000001,12.0,42,16.27,/img/beers/713.png
712,Liquid Breadfruit,Fruit / Vegetable Beer,375,23,8.19999999999999,12.0,11,15.46,/img/beers/712.png
690,Sobrehumano Palena'ole,American Amber / Red Ale,375,24,6.0,12.0,32,17.56,/img/beers/690.png
547,La Perouse White,Witbier,375,12,5.0,12.0,75,15.84,/img/beers/547.png
435,Flyin' HI.P.Hay,American IPA,375,68,6.800000000000001,12.0,66,15.61,/img/beers/435.png
313,Mana Wheat,American Pale Wheat Ale,375,15,5.5,12.0,91,8.92,/img/beers/313.png
33,Bikini Blonde Lager,Munich Helles Lager,375,18,4.5,12.0,21,15.0,/img/beers/33.png
32,CoCoNut Porter,American Porter,375,30,5.7,12.0,95,16.87,/img/beers/32.png
31,Big Swell IPA,American IPA,375,65,6.2,12.0,90,12.14,/img/beers/31.png
1237,Pit Stop Chocolate Porter,American Porter,448,34,3.6999999999999997,12.0,52,14.16,/img/beers/1237.png
1236,Pace Setter Belgian Style Wit,Witbier,448,21,3.6999999999999997,12.0,59,16.64,/img/beers/1236.png
1047,Back in the Saddle Rye Pale Ale,American Pale Ale (APA),448,53,3.6999999999999997,12.0,75,9.86,/img/beers/1047.png
1986,Bushwhacker Cider,Cider,254,58,6.9,16.0,4,20.04,/img/beers/1986.png
1985,Weim-R-Iner,Cider,254,64,6.9,16.0,18,23.07,/img/beers/1985.png
1984,Cherry Bomb,Cider,254,69,6.9,16.0,65,8.22,/img/beers/1984.png
2186,Tsunami IPA,American IPA,203,75,7.199999999999999,19.2,88,19.0,/img/beers/2186.png
2185,Tsunami IPA,American IPA,203,75,7.199999999999999,12.0,3,15.59,/img/beers/2185.png
2184,Humpback Blonde Ale,American Blonde Ale,203,22,4.2,12.0,37,13.55,/img/beers/2184.png
2178,Hawaiian Crow Porter,American Porter,203,27,5.2,12.0,6,15.24,/img/beers/2178.png
2177,Volcano Red Ale,American Amber / Red Ale,203,23,5.2,12.0,94,11.13,/img/beers/2177.png
2176,Mauna Kea Pale Ale,American Pale Ale (APA),203,42,5.4,12.0,31,9.78,/img/beers/2176.png
1508,Shark Bait,Fruit / Vegetable Beer,393,11,5.3,12.0,79,12.58,/img/beers/1508.png
1507,Gator Tail Brown Ale,American Brown Ale,393,30,5.3,12.0,81,10.82,/img/beers/1507.png
1506,Miami Vice IPA,American IPA,393,62,7.1,12.0,34,15.14,/img/beers/1506.png
1325,Big Rod Coconut Ale,American Blonde Ale,393,16,5.3,12.0,33,16.13,/img/beers/1325.png
174,Mickey Finn's Amber Ale,American Amber / Red Ale,552,38,5.59999999999999,12.0,75,15.89,/img/beers/174.png
2093,Pleasure Town,American IPA,223,61,6.3,12.0,17,11.65,/img/beers/2093.png
1814,Pleasure Town IPA,American IPA,223,61,6.3,12.0,19,7.85,/img/beers/1814.png
587,Snowshoe White Ale,Witbier,223,12,4.8,12.0,42,16.29,/img/beers/587.png
586,Kodiak Brown Ale,American Brown Ale,223,24,5.0,12.0,55,16.96,/img/beers/586.png
434,Sockeye Red IPA,American IPA,223,70,5.7,12.0,10,7.26,/img/beers/434.png
2668,Habitus (2014),American Double / Imperial IPA,3,100,8.0,16.0,36,12.33,/img/beers/2668.png
2667,Solis,American IPA,3,85,7.5,16.0,42,11.13,/img/beers/2667.png
2666,Jucundus,Wheat Ale,3,24,6.0,16.0,96,10.54,/img/beers/2666.png
2664,Habitus,American Double / Imperial IPA,3,100,8.0,16.0,45,22.39,/img/beers/2664.png
2663,Grazias,Cream Ale,3,30,6.3,16.0,11,15.44,/img/beers/2663.png
2662,Claritas,Kölsch,3,28,5.79999999999999,16.0,57,20.47,/img/beers/2662.png
2535,Vinyl Frontier,American Double / Imperial IPA,65,24,8.3,24.0,78,17.5,/img/beers/2535.png
2534,Disco Superfly,American IPA,65,21,8.0,24.0,81,20.83,/img/beers/2534.png
2533,Misty Mountain Hop,American IPA,65,18,7.5,24.0,26,14.96,/img/beers/2533.png
2532,One-Hit Wonderful,Belgian IPA,65,14,7.5,24.0,13,14.55,/img/beers/2532.png
2531,En Parfaite Harmonie,Saison / Farmhouse Ale,65,11,6.5,24.0,84,29.93,/img/beers/2531.png
2530,Daft Funk,Berliner Weissbier,65,8,4.3,24.0,96,13.88,/img/beers/2530.png
2529,Love In An Ellavator,American IPA,65,17,7.5,24.0,36,18.44,/img/beers/2529.png
2528,Spin Doctor,American Pale Ale (APA),65,26,5.3,24.0,3,34.86,/img/beers/2528.png
1612,Keeper (Current),American Pilsner,363,35,5.0,12.0,21,8.12,/img/beers/1612.png
1611,Better Half,American IPA,363,44,6.800000000000001,12.0,42,8.55,/img/beers/1611.png
1273,SNO White Ale,Witbier,440,53,4.8,16.0,95,18.56,/img/beers/1273.png
365,BRIK Irish Red Ale,Irish Red Ale,440,62,4.8,16.0,48,20.4,/img/beers/365.png
273,AXL Pale Ale,American Pale Ale (APA),440,71,6.75,16.0,79,20.52,/img/beers/273.png
1884,Hop Freak,American Double / Imperial IPA,284,80,8.7,16.0,77,23.99,/img/beers/1884.png
1272,Louie's Demise Amber Ale,American Amber / Red Ale,284,24,5.1,16.0,3,11.84,/img/beers/1272.png
1080,Hop Happy,American IPA,284,51,7.5,16.0,69,12.59,/img/beers/1080.png
932,Booyah Farmhouse Ale,Saison / Farmhouse Ale,284,20,6.5,16.0,27,23.71,/img/beers/932.png
776,O-Gii,Witbier,284,19,9.2,16.0,26,14.49,/img/beers/776.png
172,Flaming Damsel Lager (2010),Vienna Lager,284,18,4.8,16.0,95,10.49,/img/beers/172.png
171,Louie’s Demise Immort-Ale (2010),American Amber / Red Ale,284,24,5.1,16.0,24,23.44,/img/beers/171.png
2361,Axe Head Malt Liquor,American Malt Liquor,134,26,9.9,24.0,25,30.53,/img/beers/2361.png
2359,Huber Bock (2014),Bock,134,29,5.4,16.0,67,23.81,/img/beers/2359.png
2358,Minhas Light (2012),Light Lager,134,32,4.0,12.0,63,15.81,/img/beers/2358.png
2282,Huber,American Pale Lager,134,35,5.0,12.0,48,9.05,/img/beers/2282.png
2281,Clear Creek Ice,American Pale Lager,134,38,6.2,16.0,60,14.08,/img/beers/2281.png
2280,Clear Creek Ice,American Pale Lager,134,40,6.2,12.0,21,12.1,/img/beers/2280.png
2279,Mountain Crest,American Pale Lager,134,43,5.5,16.0,50,15.03,/img/beers/2279.png
2278,Mountain Crest,American Pale Lager,134,46,5.5,12.0,24,9.56,/img/beers/2278.png
2277,Mountain Creek (2013),American Pale Lager,134,49,5.5,12.0,14,12.59,/img/beers/2277.png
2276,Boxer,American Adjunct Lager,134,52,5.0,24.0,26,25.8,/img/beers/2276.png
2275,Boxer Light,Light Lager,134,54,4.2,12.0,13,13.31,/img/beers/2275.png
2274,Boxer Ice,American Adjunct Lager,134,57,5.5,12.0,14,16.63,/img/beers/2274.png
2273,Boxer,American Adjunct Lager,134,60,5.0,12.0,83,13.63,/img/beers/2273.png
2442,Cortez Gold,Belgian Pale Ale,98,63,5.0,32.0,7,23.16,/img/beers/2442.png
2441,Mission IPA,American IPA,98,66,6.800000000000001,32.0,74,34.23,/img/beers/2441.png
1460,El Conquistador Extra Pale Ale,American Pale Ale (APA),98,44,4.8,32.0,84,47.52,/img/beers/1460.png
1459,Shipwrecked Double IPA,American Double / Imperial IPA,98,75,9.2,32.0,48,35.8,/img/beers/1459.png
1476,Squeaky Bike Nut Brown Ale,American Brown Ale,399,76,4.0,16.0,76,13.21,/img/beers/1476.png
902,Dead Horse Amber,American Pale Wheat Ale,399,77,4.0,16.0,41,23.75,/img/beers/902.png
645,Rocket Bike American Lager,California Common / Steam Beer,399,78,4.0,16.0,32,22.35,/img/beers/645.png
644,Johnny's American IPA,American IPA,399,80,4.0,16.0,55,13.18,/img/beers/644.png
337,Boneshaker Brown Ale,English Brown Ale,547,81,5.5,24.0,51,23.72,/img/beers/337.png
336,Iron Mike Pale Ale,American Pale Ale (APA),547,82,5.59999999999999,24.0,52,22.99,/img/beers/336.png
2236,Monkadelic,American Pale Ale (APA),189,83,4.2,12.0,23,8.81,/img/beers/2236.png
2159,City of the Sun,American IPA,209,85,7.5,16.0,3,12.32,/img/beers/2159.png
2157,Booming Rollers,American IPA,209,75,6.800000000000001,16.0,38,16.86,/img/beers/2157.png
2156,Oneida,American Pale Ale (APA),209,50,5.2,16.0,84,11.63,/img/beers/2156.png
2154,Aurora ,American Amber / Red Ale,209,75,6.7,16.0,57,23.58,/img/beers/2154.png
1495,Lomaland,Saison / Farmhouse Ale,209,30,5.5,16.0,82,16.27,/img/beers/1495.png
1494,Fortunate Islands,American Pale Wheat Ale,209,46,4.7,16.0,87,19.91,/img/beers/1494.png
1493,Black House,American Stout,209,40,5.79999999999999,16.0,44,15.74,/img/beers/1493.png
1492,Blazing World,American Amber / Red Ale,209,115,6.5,16.0,73,16.27,/img/beers/1492.png
327,Wapiti Amber Ale,American Amber / Red Ale,549,97,5.0,12.0,72,9.29,/img/beers/327.png
719,Sweet Georgia Brown,American Brown Ale,514,80,5.4,16.0,67,20.74,/img/beers/719.png
718,Rich Man's IIPA,American Double / Imperial IPA,514,62,8.7,16.0,12,10.6,/img/beers/718.png
717,Monkey Paw Oatmeal Pale Ale,American Pale Ale (APA),514,45,5.79999999999999,16.0,20,14.43,/img/beers/717.png
1907,Montauk Summer Ale,American Blonde Ale,276,28,5.59999999999999,12.0,86,16.63,/img/beers/1907.png
1906,Driftwood Ale,Extra Special / Strong Bitter (ESB),276,49,6.0,12.0,60,9.59,/img/beers/1906.png
1756,When Helles Freezes Over,Munich Helles Lager,326,18,5.59999999999999,12.0,2,11.28,/img/beers/1756.png
1617,Morgan Street Oktoberfest,Märzen / Oktoberfest,326,24,4.9,12.0,6,10.64,/img/beers/1617.png
1052,Honey Wheat,American Pale Wheat Ale,326,14,4.7,12.0,22,17.52,/img/beers/1052.png
1051,Black Bear Dark Lager,Schwarzbier,326,24,4.6,12.0,22,9.07,/img/beers/1051.png
1046,Golden Pilsner,German Pilsener,326,35,5.0,12.0,88,14.42,/img/beers/1046.png
2413,Cali Creamin',Cream Ale,111,21,5.2,12.0,86,6.16,/img/beers/2413.png
419,Second Wind Pale Ale,American Pale Ale (APA),540,21,5.0,12.0,15,14.78,/img/beers/419.png
408,Sunny Haze,Hefeweizen,540,21,5.0,12.0,44,13.67,/img/beers/408.png
2237,Towhead,American Blonde Ale,188,21,5.2,12.0,13,16.66,/img/beers/2237.png
2208,Lil' Helper,American IPA,188,70,7.000000000000001,12.0,89,10.88,/img/beers/2208.png
1952,Train Wreck,American Amber / Red Ale,260,64,8.19999999999999,16.0,41,22.3,/img/beers/1952.png
768,Full Moon Belgian White Ale,Witbier,507,58,8.5,12.0,1,16.63,/img/beers/768.png
625,Desert Magic IPA,American IPA,507,52,7.199999999999999,12.0,31,6.95,/img/beers/625.png
326,Up River Light,Light Lager,507,46,4.2,12.0,45,16.59,/img/beers/326.png
132,Full Moon Belgian White Ale (2007),Witbier,507,40,8.5,12.0,63,10.11,/img/beers/132.png
131,Dry Heat Hefeweizen (2006),Hefeweizen,507,34,5.5,12.0,27,13.69,/img/beers/131.png
1598,Mustang Sixty-Six,American Amber / Red Lager,366,28,5.0,12.0,6,11.39,/img/beers/1598.png
862,Mustang '33,American Pale Lager,366,22,4.0,12.0,78,11.9,/img/beers/862.png
699,Session '33 (2011),American Pale Lager,366,16,4.0,12.0,67,16.21,/img/beers/699.png
421,Mustang Golden Ale,American Blonde Ale,366,10,5.3,12.0,27,9.82,/img/beers/421.png
420,Washita Wheat,American Pale Wheat Ale,366,14,5.3,12.0,43,6.12,/img/beers/420.png
2345,Gansett Light,Light Lager,143,10,3.6999999999999997,16.0,58,22.59,/img/beers/2345.png
2224,Bohemian Pils,American Pilsner,143,30,5.2,16.0,54,20.09,/img/beers/2224.png
1775,Autocrat Coffee Milk Stout,Milk / Sweet Stout,143,30,5.3,16.0,100,10.3,/img/beers/1775.png
1291,Narragansett Bohemian Pilsner,German Pilsener,143,35,8.6,16.0,30,21.56,/img/beers/1291.png
1093,Narragansett Summer Ale,American Pale Wheat Ale,143,24,4.2,12.0,34,8.95,/img/beers/1093.png
580,Narragansett Cream Ale,Cream Ale,143,22,5.0,16.0,75,11.96,/img/beers/580.png
403,Narragansett Summer Ale,American Pale Wheat Ale,143,24,4.2,16.0,66,23.49,/img/beers/403.png
316,Narragansett Porter,American Porter,143,22,7.000000000000001,16.0,1,12.0,/img/beers/316.png
315,Narragansett Bock,Bock,143,32,6.5,16.0,46,18.85,/img/beers/315.png
314,Narragansett Fest Lager,Märzen / Oktoberfest,143,15,5.5,16.0,31,19.26,/img/beers/314.png
1537,Undun Blonde Ale,American Blonde Ale,387,38,5.3,16.0,12,14.55,/img/beers/1537.png
1536,CuDa Cascadian Dark Ale,American Black Ale,387,62,7.3999999999999995,16.0,17,13.45,/img/beers/1536.png
1265,Old Grogham Imperial India Pale Ale,American Double / Imperial IPA,387,86,8.5,16.0,33,8.36,/img/beers/1265.png
747,Old Grogham Imperial India Pale Ale (2012),American Double / Imperial IPA,387,86,8.5,16.0,94,8.03,/img/beers/747.png
746,CuDa Cascadian Dark Ale (2012),American Black Ale,387,61,7.3999999999999995,16.0,34,21.8,/img/beers/746.png
654,Undun Blonde Ale (2012),American Blonde Ale,387,36,5.3,16.0,13,8.19,/img/beers/654.png
1705,Wick For Brains,Pumpkin Ale,337,11,6.1,12.0,94,7.96,/img/beers/1705.png
1148,Nebraska India Pale Ale,American IPA,337,65,6.5,12.0,58,6.47,/img/beers/1148.png
1147,EOS Hefeweizen,Hefeweizen,337,10,4.8,12.0,38,8.04,/img/beers/1147.png
1146,Brunette Nut Brown Ale,English Brown Ale,337,15,4.8,12.0,31,8.08,/img/beers/1146.png
1145,Cardinal Pale Ale,American Pale Ale (APA),337,29,5.7,12.0,83,15.5,/img/beers/1145.png
1758,County Line IPA,American IPA,325,32,6.6000000000000005,12.0,6,9.24,/img/beers/1758.png
1757,Trauger Pilsner,German Pilsener,325,36,4.8,12.0,77,16.05,/img/beers/1757.png
2475,Slow Ride,American IPA,82,40,4.5,12.0,68,6.56,/img/beers/2475.png
2230,Ranger IPA,American IPA,82,70,6.5,12.0,58,12.3,/img/beers/2230.png
1987,Shift,American Pale Lager,82,29,5.0,12.0,53,6.14,/img/beers/1987.png
1978,1554 Black Lager,Euro Dark Lager,82,21,5.59999999999999,12.0,33,9.25,/img/beers/1978.png
1975,Blue Paddle,Czech Pilsener,82,20,4.8,12.0,98,8.27,/img/beers/1975.png
1737,California Route,American Amber / Red Lager,82,19,5.5,12.0,64,8.43,/img/beers/1737.png
1707,Snapshot,American Pale Wheat Ale,82,19,5.2,16.0,29,14.22,/img/beers/1707.png
1690,Sunshine Wheat Beer,American Pale Wheat Ale,82,18,4.8,12.0,70,9.95,/img/beers/1690.png
1586,Fat Tire Amber Ale,American Amber / Red Ale,82,18,5.2,12.0,78,17.71,/img/beers/1586.png
952,Shift (1),American Pale Lager,82,29,5.0,12.0,88,15.44,/img/beers/952.png
748,Fat Tire Amber Ale (2011),American Amber / Red Ale,82,18,5.2,12.0,20,17.73,/img/beers/748.png
578,Shift,American Pale Lager,82,29,5.0,16.0,36,21.14,/img/beers/578.png
564,Ranger IPA,American IPA,82,70,6.5,16.0,83,16.57,/img/beers/564.png
563,Fat Tire Amber Ale,American Amber / Red Ale,82,18,5.2,16.0,68,10.54,/img/beers/563.png
115,Ranger IPA (Current),American IPA,82,70,6.5,12.0,15,13.76,/img/beers/115.png
72,Sunshine Wheat Beer (2009),American Pale Wheat Ale,82,44,4.8,12.0,75,7.11,/img/beers/72.png
71,Fat Tire Amber Ale (2008),American Amber / Red Ale,82,18,5.2,12.0,31,7.35,/img/beers/71.png
1417,Weiss Trash Culture,Berliner Weissbier,410,6,3.4000000000000004,12.0,42,14.89,/img/beers/1417.png
885,Sea Hag IPA,American IPA,410,21,6.2,12.0,94,14.83,/img/beers/885.png
884,Elm City Pilsner,American Pilsner,410,37,5.0,12.0,5,15.66,/img/beers/884.png
757,Atlantic Amber Ale (2004),American Amber / Red Ale,410,53,5.0,12.0,34,9.57,/img/beers/757.png
568,668 Neighbor of the Beast12 oz.,Belgian Pale Ale,410,69,9.0,12.0,68,7.84,/img/beers/568.png
320,Gandhi-Bot Double IPA (12 oz.),American Double / Imperial IPA,410,85,8.799999999999999,12.0,79,13.0,/img/beers/320.png
43,668 Neighbor of the Beast (16 oz.) (2010),Belgian Pale Ale,410,85,9.0,16.0,48,22.58,/img/beers/43.png
42,Gandhi-Bot Double IPA (16 oz.) (2010),American Double / Imperial IPA,410,85,8.799999999999999,16.0,11,13.3,/img/beers/42.png
41,Elm City Lager (2007),American Pilsner,410,78,5.0,12.0,79,9.15,/img/beers/41.png
40,Atlantic Amber Ale (2007),American Amber / Red Ale,410,72,5.0,12.0,99,12.73,/img/beers/40.png
39,Sea Hag IPA (Current),American IPA,410,65,6.2,12.0,26,11.85,/img/beers/39.png
2272,Rebirth Pale Ale,American Pale Ale (APA),174,59,5.0,12.0,71,17.61,/img/beers/2272.png
1582,Irish Channel Stout,American Stout,174,52,6.800000000000001,16.0,14,19.18,/img/beers/1582.png
1114,MechaHopzilla,American Double / Imperial IPA,174,46,8.799999999999999,16.0,54,14.13,/img/beers/1114.png
486,Hopitoulas IPA,American IPA,174,39,6.5,16.0,9,8.06,/img/beers/486.png
485,NOLA Brown Ale,English Dark Mild Ale,174,33,3.9,12.0,6,13.39,/img/beers/485.png
484,NOLA Blonde Ale,American Blonde Ale,174,26,4.9,12.0,16,17.57,/img/beers/484.png
2043,Skylight,Dunkelweizen,241,20,5.59999999999999,12.0,41,14.74,/img/beers/2043.png
2042,Kadigan,American Blonde Ale,241,30,5.59999999999999,12.0,72,12.92,/img/beers/2042.png
2041,Dammit Jim!,American Amber / Red Ale,241,50,5.2,12.0,51,17.06,/img/beers/2041.png
646,Nut Brown Ale,English Brown Ale,518,45,5.4,12.0,29,16.82,/img/beers/646.png
165,White Ale,Witbier,518,40,4.6,12.0,82,12.6,/img/beers/165.png
2050,Cream Ale,Cream Ale,238,35,4.2,12.0,4,8.79,/img/beers/2050.png
915,Green Head IPA,American IPA,495,34,7.199999999999999,12.0,7,10.24,/img/beers/915.png
914,Plum Island Belgian White,Witbier,495,33,5.4,12.0,19,11.13,/img/beers/914.png
913,Newburyport Pale Ale,American Pale Ale (APA),495,32,5.5,12.0,34,11.65,/img/beers/913.png
1811,Marblehead,American Amber / Red Ale,305,31,5.5,16.0,95,17.13,/img/beers/1811.png
1622,Jam Session,American Pale Ale (APA),359,31,5.1,16.0,13,12.76,/img/beers/1622.png
1621,Hop Drop 'N Roll IPA,American IPA,359,80,7.199999999999999,16.0,8,23.64,/img/beers/1621.png
1307,Paleo IPA,English India Pale Ale (IPA),431,74,6.0,12.0,70,14.46,/img/beers/1307.png
1306,Buck Snort Stout,American Stout,431,68,6.1,12.0,86,10.4,/img/beers/1306.png
1305,Station 33 Firehouse Red,Irish Red Ale,431,62,5.5,12.0,41,11.84,/img/beers/1305.png
1304,Slimy Pebble Pils,German Pilsener,431,56,4.5,12.0,63,9.96,/img/beers/1304.png
2692,Get Together,American IPA,0,50,4.5,16.0,37,19.84,/img/beers/2692.png
2691,Maggie's Leap,Milk / Sweet Stout,0,26,4.9,16.0,82,20.15,/img/beers/2691.png
2690,Wall's End,English Brown Ale,0,19,4.8,16.0,78,8.89,/img/beers/2690.png
2689,Pumpion,Pumpkin Ale,0,38,6.0,16.0,24,12.55,/img/beers/2689.png
2688,Stronghold,American Porter,0,25,6.0,16.0,80,8.2,/img/beers/2688.png
2687,Parapet ESB,Extra Special / Strong Bitter (ESB),0,47,5.59999999999999,16.0,88,16.0,/img/beers/2687.png
1854,Blue Boots IPA,American IPA,293,45,6.9,16.0,40,18.72,/img/beers/1854.png
1227,Hoppy Bitch IPA,American IPA,450,43,6.3,16.0,35,16.32,/img/beers/1227.png
1226,Three Skulls Ale Pale Ale,American Pale Ale (APA),450,42,6.3,16.0,68,15.21,/img/beers/1226.png
541,Walter's Premium Pilsener Beer,German Pilsener,529,46,4.5,12.0,36,8.72,/img/beers/541.png
109,Floppin' Crappie,American Pale Wheat Ale,529,50,4.5,12.0,32,16.19,/img/beers/109.png
1917,Left of the Dial IPA,American IPA,271,54,4.3,12.0,71,15.23,/img/beers/1917.png
1190,Notch Session Pils,Czech Pilsener,271,58,4.0,12.0,23,10.73,/img/beers/1190.png
1264,O'Fallon Pumpkin Beer,Pumpkin Ale,442,62,5.5,12.0,68,10.23,/img/beers/1264.png
1258,5 Day IPA,American IPA,442,66,6.1,12.0,20,6.08,/img/beers/1258.png
128,O'Fallon Wheach,Fruit / Vegetable Beer,442,7,5.1,12.0,78,12.83,/img/beers/128.png
2331,Watershed IPA,American IPA,150,70,6.7,12.0,74,10.78,/img/beers/2331.png
1669,Oakshire Amber Ale,American Amber / Red Ale,150,24,5.4,12.0,55,12.55,/img/beers/1669.png
1668,Overcast Espresso Stout,American Stout,150,27,5.79999999999999,12.0,70,16.88,/img/beers/1668.png
999,Watershed IPA (2013),American IPA,150,70,6.7,12.0,51,15.99,/img/beers/999.png
2247,Lake Monster,Baltic Porter,184,25,8.19999999999999,16.0,27,19.91,/img/beers/2247.png
2071,London Homesick Ale,English Bitter,184,27,4.9,12.0,56,15.52,/img/beers/2071.png
2070,Luchesa Lager,Keller Bier / Zwickel Bier,184,35,4.8,12.0,22,16.35,/img/beers/2070.png
2069,Slow Ride,American Pale Ale (APA),184,35,4.8,12.0,81,11.19,/img/beers/2069.png
2192,Occidental Hefeweizen,American Pale Wheat Ale,200,42,4.7,16.0,99,10.8,/img/beers/2192.png
1130,Occidental Dunkel,Dunkelweizen,200,49,5.1,16.0,95,16.67,/img/beers/1130.png
1129,Occidental Altbier,Altbier,200,57,5.0,16.0,92,8.19,/img/beers/1129.png
1081,Occidental Kölsch,Kölsch,200,64,4.5,16.0,75,22.41,/img/beers/1081.png
2335,Perpetual Darkness,Belgian Strong Dark Ale,148,72,9.2,12.0,70,12.49,/img/beers/2335.png
2334,Clan Warrior,Scotch Ale / Wee Heavy,148,29,8.7,12.0,42,17.85,/img/beers/2334.png
2333,Psycho Penguin Vanilla Porter,American Porter,148,36,5.4,12.0,14,16.06,/img/beers/2333.png
1721,Heliocentric Hefeweizen,Hefeweizen,148,32,4.7,12.0,87,14.17,/img/beers/1721.png
1720,Ghose Drifter Pale Ale,American Pale Ale (APA),148,29,5.1,12.0,86,10.21,/img/beers/1720.png
1431,Ghost Rider Pale Ale (2013),American Pale Ale (APA),148,25,5.1,12.0,34,10.52,/img/beers/1431.png
1430,Helios Hefeweizen (2013),Hefeweizen,148,22,4.7,12.0,94,15.72,/img/beers/1430.png
1059,The Hole in Hadrian's Wall,Scottish Ale,471,19,9.5,16.0,33,18.48,/img/beers/1059.png
1058,33 Select Brown Ale,American Brown Ale,471,26,6.5,16.0,15,8.94,/img/beers/1058.png
603,Midwest Charm Farmhouse Ale,Saison / Farmhouse Ale,471,29,6.0,16.0,93,16.77,/img/beers/603.png
602,Boji Blue Pale Ale,American Pale Ale (APA),471,45,5.0,16.0,58,20.52,/img/beers/602.png
601,Winter Games Select #32 Stout,American Stout,471,26,5.7,16.0,80,12.45,/img/beers/601.png
600,Boji Beach Golden Rye Ale,Rye Beer,471,23,5.0,16.0,40,9.02,/img/beers/600.png
